,AC,AF,AR,AS,AST,AY,AwayTeam,Date,Div,FTAG,FTHG,FTR,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,Referee,WHA,WHD,WHH,HomeLastWin,VisitorLastWin,HmLasthlll,VisLasthlll,Hmdwl,Visdwl,HomeWinStreak,VisitorWinStreak,HomeUnbeatenStreak,VisitorUnbeatenStreak,HomeLosingStreak,VisitorLosingStreak,prev_HS,prev_AS,prev_HST,prev_AST,prev_HC,prev_AC,AtHomeWinStreak,HomeWinAgainstVisitor,HomeWinAgainstVisitorStreak,VisitorWinAgainstHomeStreak,VisitorWPLast5,HomeWPLast5,VisitorWPALast5,HomeWPHLast5,HomeWinAgainstVisitorL5,VisitorWinAgainstHomeL5
3821,5.0,16.0,0.0,12.0,7.0,0.0,Fulham,28/08/10,E0,2.0,2.0,D,4.0,13.0,0.0,14.0,5.0,1.0,0.0,A,1.0,Blackpool,2.4,3.2,2.7,M Oliver,2.3,3.2,3.2,0,0,0,0,0,0,0,0,0,2,1,0,3.0,16.0,1.0,8.0,2.0,5.0,0,0,0,0,0.4,0.5,0.0,0.0,0.0,0.0
3822,1.0,10.0,0.0,9.0,3.0,2.0,Stoke,28/08/10,E0,0.0,2.0,H,6.0,5.0,0.0,15.0,6.0,0.0,1.0,H,0.0,Chelsea,14.0,7.0,1.12,M Atkinson,21.0,9.5,1.1,1,0,0,0,0,0,5,0,5,0,0,3,10.0,15.0,8.0,10.0,0.0,6.0,6,2,4,0,0.2,1.0,0.4,1.0,1.0,0.0
3823,3.0,11.0,0.0,7.0,2.0,2.0,West Ham,28/08/10,E0,0.0,3.0,H,9.0,6.0,0.0,18.0,11.0,0.0,1.0,H,1.0,Man United,13.0,5.8,1.17,M Clattenburg,21.0,8.0,1.12,0,0,0,0,0,0,0,0,7,0,0,2,14.0,17.0,7.0,10.0,11.0,8.0,3,3,5,0,0.2,1.0,0.0,0.8,1.0,0.0
3824,7.0,11.0,0.0,13.0,5.0,2.0,Wigan,28/08/10,E0,1.0,0.0,A,16.0,10.0,0.0,12.0,7.0,0.0,0.0,D,3.0,Tottenham,10.0,5.0,1.25,P Dowd,12.0,5.5,1.25,1,0,0,0,0,0,1,0,2,0,0,3,7.0,17.0,6.0,12.0,2.0,0.0,0,3,2,0,0.2,0.6,0.0,1.0,0.8,0.2
3825,3.0,17.0,0.0,11.0,6.0,4.0,Newcastle,28/08/10,E0,1.0,1.0,D,5.0,20.0,0.0,5.0,2.0,0.0,1.0,H,7.0,Wolves,2.7,3.2,2.4,S Attwell,3.0,3.2,2.4,0,1,0,0,0,0,0,1,3,1,0,0,9.0,20.0,4.0,14.0,3.0,10.0,2,0,0,0,0.4,0.6,0.0,0.6,0.0,0.0
3826,16.0,10.0,0.0,15.0,9.0,0.0,Everton,29/08/10,E0,0.0,1.0,H,4.0,19.0,0.0,12.0,6.0,0.0,1.0,H,4.0,Aston Villa,2.7,3.2,2.4,M Jones,2.88,3.2,2.5,0,0,0,0,0,0,0,0,0,1,1,0,3.0,14.0,1.0,6.0,2.0,3.0,1,2,3,0,0.8,0.4,0.4,0.6,0.8,0.2
3827,1.0,17.0,0.0,9.0,5.0,3.0,Birmingham,29/08/10,E0,2.0,2.0,D,6.0,19.0,1.0,11.0,8.0,1.0,0.0,A,2.0,Bolton,3.0,3.2,2.2,K Friend,3.6,3.2,2.1,1,1,0,0,0,0,1,1,3,2,0,0,12.0,10.0,8.0,7.0,5.0,4.0,0,3,3,0,0.4,0.6,0.0,0.6,0.8,0.2
3828,6.0,8.0,1.0,14.0,5.0,0.0,West Brom,29/08/10,E0,0.0,1.0,H,7.0,9.0,0.0,11.0,7.0,0.0,0.0,D,0.0,Liverpool,12.0,5.5,1.2,L Probert,15.0,6.0,1.2,0,1,0,0,0,0,0,1,0,1,1,0,13.0,11.0,7.0,5.0,4.0,4.0,0,4,8,0,0.4,0.6,0.0,0.8,1.0,0.0
3829,7.0,9.0,0.0,9.0,7.0,3.0,Man City,29/08/10,E0,0.0,1.0,H,3.0,5.0,0.0,12.0,4.0,0.0,0.0,D,0.0,Sunderland,1.9,3.3,3.7,M Dean,1.83,3.5,4.2,0,1,0,0,0,0,0,1,0,3,1,0,10.0,8.0,4.0,3.0,6.0,5.0,0,0,0,9,0.6,0.4,0.6,0.8,0.0,1.0
3830,6.0,11.0,1.0,7.0,6.0,2.0,Bolton,11/09/10,E0,1.0,4.0,H,9.0,11.0,0.0,23.0,14.0,1.0,1.0,D,2.0,Arsenal,12.0,5.5,1.2,S Attwell,15.0,6.0,1.2,1,0,0,0,0,0,2,0,4,4,0,0,14.0,11.0,9.0,8.0,8.0,6.0,2,6,7,0,0.6,0.6,0.4,1.0,1.0,0.0
3831,5.0,18.0,0.0,13.0,8.0,1.0,Man United,11/09/10,E0,3.0,3.0,D,7.0,11.0,0.0,23.0,14.0,1.0,1.0,D,1.0,Everton,1.85,3.4,3.8,M Atkinson,1.91,3.3,4.2,0,1,0,0,0,0,0,1,0,8,1,0,15.0,18.0,9.0,11.0,16.0,9.0,0,1,1,0,1.0,0.6,0.8,1.0,0.2,0.8
3832,6.0,17.0,1.0,4.0,2.0,6.0,Wolves,11/09/10,E0,1.0,2.0,H,6.0,9.0,0.0,13.0,6.0,1.0,0.0,A,3.0,Fulham,4.0,3.4,1.8,P Dowd,4.5,3.4,1.83,0,0,0,0,0,0,0,0,3,4,0,0,12.0,5.0,7.0,2.0,5.0,5.0,0,0,0,2,0.6,0.4,0.4,0.6,0.0,1.0
3833,2.0,10.0,0.0,4.0,2.0,1.0,Blackburn,11/09/10,E0,1.0,1.0,D,14.0,12.0,0.0,20.0,14.0,1.0,0.0,A,2.0,Man City,7.3,4.5,1.35,M Clattenburg,9.0,5.0,1.33,0,0,0,0,0,0,0,0,0,0,1,2,9.0,15.0,7.0,7.0,7.0,4.0,1,2,3,0,0.6,0.4,0.4,0.6,0.6,0.4
3834,2.0,14.0,0.0,7.0,4.0,3.0,Blackpool,11/09/10,E0,2.0,0.0,A,3.0,15.0,0.0,16.0,13.0,1.0,0.0,A,2.0,Newcastle,5.0,3.6,1.6,L Mason,5.5,4.0,1.57,0,0,0,0,0,0,0,0,2,1,0,0,11.0,14.0,6.0,5.0,3.0,4.0,1,0,0,0,0.5,0.4,0.5,0.4,0.0,0.0
3835,4.0,9.0,0.0,16.0,9.0,1.0,Tottenham,11/09/10,E0,1.0,1.0,D,9.0,12.0,0.0,15.0,8.0,1.0,1.0,D,2.0,West Brom,2.0,3.3,3.3,H Webb,2.05,3.4,3.5,0,0,0,0,0,0,0,0,0,0,1,1,14.0,12.0,5.0,7.0,6.0,16.0,1,2,0,1,0.6,0.4,0.4,0.6,0.4,0.6
3836,5.0,10.0,0.0,17.0,9.0,2.0,Chelsea,11/09/10,E0,3.0,1.0,A,1.0,13.0,0.0,13.0,7.0,2.0,0.0,A,2.0,West Ham,1.35,4.5,7.3,C Foy,1.33,5.0,9.0,0,1,0,0,0,0,0,6,0,6,3,0,7.0,15.0,2.0,6.0,3.0,6.0,0,0,0,8,1.0,0.2,0.8,0.4,0.0,1.0
3837,1.0,11.0,1.0,4.0,2.0,2.0,Sunderland,11/09/10,E0,1.0,1.0,D,5.0,19.0,0.0,17.0,4.0,0.0,0.0,D,4.0,Wigan,2.8,3.2,2.3,A Marriner,2.8,3.25,2.5,1,1,0,0,0,0,1,1,1,1,0,0,13.0,12.0,5.0,4.0,7.0,3.0,0,3,2,0,0.4,0.2,0.2,0.4,0.8,0.2
3838,3.0,9.0,0.0,14.0,8.0,0.0,Liverpool,12/09/10,E0,0.0,0.0,D,4.0,8.0,0.0,15.0,3.0,0.0,0.0,D,1.0,Birmingham,2.3,3.2,2.8,M Halsey,2.2,3.25,3.3,0,1,0,0,0,0,0,1,3,1,0,0,9.0,11.0,5.0,7.0,1.0,7.0,2,1,2,0,0.6,0.4,0.2,1.0,0.6,0.4
3839,7.0,14.0,0.0,10.0,6.0,2.0,Aston Villa,13/09/10,E0,1.0,2.0,H,8.0,11.0,0.0,20.0,12.0,1.0,0.0,A,1.0,Stoke,2.55,3.2,2.55,L Probert,2.8,3.25,2.5,0,1,0,0,0,0,0,1,0,1,4,0,9.0,12.0,3.0,6.0,1.0,4.0,0,1,0,1,0.4,0.2,0.6,0.2,0.5,0.5
3840,4.0,8.0,0.0,13.0,7.0,2.0,Bolton,18/09/10,E0,1.0,1.0,D,8.0,15.0,0.0,13.0,6.0,1.0,1.0,D,1.0,Aston Villa,4.0,3.4,1.8,M Dean,4.5,3.5,1.8,0,0,1,0,0,0,0,0,0,0,1,1,10.0,7.0,6.0,6.0,7.0,6.0,2,3,4,0,0.6,0.4,0.4,0.8,0.8,0.2
3841,3.0,10.0,0.0,9.0,4.0,1.0,Fulham,18/09/10,E0,1.0,1.0,D,3.0,15.0,0.0,9.0,5.0,0.0,1.0,H,0.0,Blackburn,3.3,3.2,2.05,A Taylor,3.6,3.3,2.05,0,1,0,0,0,1,0,1,1,4,0,0,4.0,13.0,2.0,6.0,2.0,6.0,0,4,1,0,0.4,0.6,0.0,0.6,0.8,0.2
3842,6.0,21.0,0.0,9.0,4.0,3.0,Newcastle,18/09/10,E0,1.0,0.0,A,3.0,15.0,0.0,6.0,3.0,1.0,0.0,A,2.0,Everton,4.4,3.5,1.7,A Marriner,5.5,3.75,1.62,0,0,0,0,0,0,0,0,1,0,0,1,23.0,16.0,14.0,13.0,7.0,3.0,0,5,1,0,0.2,0.6,0.0,1.0,0.6,0.4
3843,3.0,8.0,0.0,13.0,6.0,2.0,West Ham,18/09/10,E0,1.0,1.0,D,6.0,14.0,0.0,9.0,3.0,1.0,0.0,A,3.0,Stoke,3.3,3.3,2.0,L Mason,4.0,3.3,1.95,1,0,0,0,1,0,1,0,1,0,0,4,20.0,13.0,12.0,7.0,8.0,1.0,1,1,2,0,0.0,0.2,0.0,0.4,0.5,0.5
3844,3.0,13.0,1.0,16.0,7.0,2.0,Arsenal,18/09/10,E0,1.0,1.0,D,11.0,11.0,0.0,16.0,5.0,1.0,0.0,A,2.0,Sunderland,1.7,3.5,4.4,P Dowd,1.67,3.5,5.5,0,1,0,0,0,0,0,3,2,5,0,0,4.0,23.0,2.0,14.0,1.0,9.0,1,1,0,1,0.8,0.4,0.4,0.8,0.2,0.8
3845,4.0,11.0,0.0,5.0,2.0,3.0,Wolves,18/09/10,E0,1.0,3.0,H,5.0,7.0,0.0,20.0,11.0,1.0,0.0,A,3.0,Tottenham,7.0,4.1,1.4,M Jones,8.5,4.2,1.44,0,0,0,1,0,0,0,0,1,0,0,1,16.0,4.0,9.0,2.0,4.0,6.0,0,0,0,2,0.4,0.6,0.4,0.8,0.5,0.5
3846,0.0,8.0,0.0,6.0,3.0,1.0,Birmingham,18/09/10,E0,1.0,3.0,H,5.0,11.0,0.0,16.0,10.0,1.0,0.0,A,1.0,West Brom,2.8,3.1,2.4,C Foy,3.2,3.25,2.25,0,0,0,0,0,0,0,0,1,4,0,0,15.0,15.0,8.0,3.0,9.0,4.0,0,0,0,1,0.4,0.4,0.0,0.6,0.25,0.75
3847,6.0,4.0,0.0,11.0,4.0,2.0,Blackpool,19/09/10,E0,0.0,4.0,H,9.0,7.0,0.0,27.0,15.0,0.0,4.0,H,1.0,Chelsea,14.0,7.0,1.12,M Clattenburg,21.0,9.0,1.1,1,1,0,0,0,0,7,1,7,2,0,0,17.0,7.0,9.0,4.0,5.0,2.0,7,0,0,0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.0
3848,1.0,10.0,0.0,7.0,1.0,1.0,Liverpool,19/09/10,E0,2.0,3.0,H,6.0,15.0,0.0,16.0,7.0,0.0,1.0,H,4.0,Man United,4.3,3.4,1.75,H Webb,5.5,3.5,1.67,0,0,0,0,0,0,0,0,9,2,0,0,13.0,14.0,8.0,8.0,5.0,3.0,4,1,1,0,0.6,1.0,0.2,0.8,0.4,0.6
3849,1.0,14.0,0.0,11.0,5.0,2.0,Man City,19/09/10,E0,2.0,0.0,A,3.0,10.0,0.0,9.0,3.0,1.0,0.0,A,1.0,Wigan,1.8,3.4,4.0,L Probert,1.73,3.6,4.8,0,0,0,0,0,0,0,0,2,1,0,0,17.0,20.0,4.0,14.0,5.0,14.0,0,3,0,2,0.4,0.2,0.6,0.4,0.6,0.4
3850,4.0,14.0,0.0,7.0,5.0,3.0,West Brom,25/09/10,E0,3.0,2.0,A,16.0,15.0,0.0,24.0,12.0,0.0,0.0,D,4.0,Arsenal,12.0,5.5,1.2,M Oliver,13.0,6.0,1.22,0,1,0,0,0,1,0,1,6,2,0,0,16.0,16.0,7.0,10.0,3.0,5.0,3,3,3,0,0.4,0.8,0.0,1.0,0.8,0.2
3851,7.0,18.0,0.0,17.0,10.0,3.0,Wigan,25/09/10,E0,0.0,0.0,D,3.0,12.0,1.0,10.0,4.0,0.0,0.0,D,2.0,Birmingham,3.8,3.4,1.85,M Clattenburg,4.5,3.4,1.83,0,0,1,0,0,0,0,0,0,0,1,1,6.0,9.0,3.0,3.0,0.0,3.0,0,3,2,0,0.2,0.4,0.2,1.0,0.8,0.2
3852,8.0,11.0,0.0,13.0,8.0,1.0,Blackburn,25/09/10,E0,2.0,1.0,A,8.0,12.0,0.0,11.0,8.0,1.0,0.0,A,2.0,Blackpool,2.35,3.2,2.75,M Dean,2.38,3.2,3.0,0,0,0,0,0,0,0,0,0,2,1,0,11.0,9.0,4.0,5.0,6.0,3.0,0,0,0,0,0.6,0.5,0.4,0.0,0.0,0.0
3853,5.0,13.0,0.0,15.0,7.0,1.0,Everton,25/09/10,E0,0.0,0.0,D,4.0,15.0,0.0,12.0,2.0,0.0,0.0,D,2.0,Fulham,2.6,3.2,2.5,H Webb,2.7,3.1,2.7,0,0,0,0,0,0,0,0,5,0,0,1,9.0,6.0,4.0,3.0,3.0,3.0,1,1,0,1,0.4,0.4,0.4,0.6,0.4,0.6
3854,3.0,7.0,0.0,10.0,1.0,1.0,Sunderland,25/09/10,E0,2.0,2.0,D,3.0,15.0,0.0,13.0,5.0,1.0,1.0,D,3.0,Liverpool,6.5,3.9,1.45,S Attwell,7.5,4.2,1.44,0,0,0,0,0,0,0,0,0,3,1,0,7.0,16.0,1.0,5.0,1.0,11.0,1,5,1,0,0.4,0.4,0.2,0.8,0.8,0.2
3855,4.0,12.0,0.0,15.0,4.0,3.0,Chelsea,25/09/10,E0,0.0,1.0,H,3.0,10.0,0.0,8.0,6.0,0.0,0.0,D,2.0,Man City,2.2,3.2,3.0,A Marriner,2.2,3.2,3.4,1,1,0,0,0,0,1,8,2,8,0,0,11.0,27.0,5.0,15.0,1.0,9.0,0,1,2,0,1.0,0.6,0.8,0.6,0.4,0.6
3856,7.0,11.0,0.0,17.0,11.0,0.0,Tottenham,25/09/10,E0,0.0,1.0,H,14.0,10.0,0.0,22.0,15.0,0.0,1.0,H,2.0,West Ham,2.1,3.3,3.1,M Atkinson,2.1,3.4,3.4,0,1,0,0,0,1,0,1,1,2,0,0,13.0,20.0,6.0,11.0,3.0,5.0,0,0,0,7,0.6,0.0,0.4,0.4,0.0,1.0
3857,12.0,18.0,0.0,12.0,6.0,2.0,Man United,26/09/10,E0,2.0,2.0,D,7.0,16.0,0.0,15.0,9.0,1.0,1.0,D,1.0,Bolton,1.5,3.9,5.5,P Dowd,1.5,4.0,7.0,0,1,0,0,0,0,0,1,1,10,0,0,13.0,16.0,7.0,7.0,4.0,6.0,0,0,0,5,1.0,0.6,0.8,0.6,0.0,1.0
3858,4.0,11.0,0.0,8.0,2.0,1.0,Stoke,26/09/10,E0,2.0,1.0,A,3.0,8.0,0.0,11.0,7.0,0.0,1.0,H,0.0,Newcastle,3.3,3.3,2.0,M Jones,4.0,3.4,1.95,1,0,0,0,0,0,1,0,1,2,0,0,9.0,9.0,4.0,3.0,6.0,6.0,0,0,0,0,0.2,0.4,0.2,0.4,0.0,0.0
3859,4.0,19.0,0.0,10.0,8.0,2.0,Aston Villa,26/09/10,E0,2.0,1.0,A,5.0,15.0,0.0,14.0,12.0,1.0,0.0,A,1.0,Wolves,2.5,3.2,2.6,M Halsey,2.6,3.1,2.8,0,0,1,0,0,0,0,0,0,1,2,0,5.0,13.0,2.0,6.0,4.0,8.0,0,0,0,2,0.4,0.4,0.4,0.6,0.0,1.0
3860,5.0,11.0,0.0,11.0,6.0,0.0,Everton,02/10/10,E0,2.0,0.0,A,6.0,5.0,0.0,6.0,3.0,0.0,0.0,D,0.0,Birmingham,2.55,3.2,2.55,P Dowd,2.7,3.1,2.7,0,0,0,0,0,0,0,0,1,1,0,0,10.0,15.0,4.0,7.0,3.0,5.0,0,0,0,3,0.4,0.4,0.4,1.0,0.2,0.8
3861,6.0,13.0,0.0,7.0,4.0,3.0,Blackburn,02/10/10,E0,0.0,1.0,H,8.0,8.0,0.0,18.0,11.0,0.0,0.0,D,2.0,Stoke,3.0,3.2,2.2,H Webb,3.2,3.2,2.3,1,1,0,0,1,0,1,1,3,3,0,0,8.0,13.0,2.0,8.0,4.0,8.0,0,2,2,0,0.6,0.4,0.6,0.4,0.6666666666666666,0.3333333333333333
3862,4.0,6.0,0.0,10.0,4.0,2.0,Man United,02/10/10,E0,0.0,0.0,D,10.0,10.0,0.0,14.0,8.0,0.0,0.0,D,1.0,Sunderland,1.7,3.5,4.4,C Foy,1.73,3.5,5.0,0,0,0,0,0,0,0,0,4,11,0,0,10.0,12.0,1.0,6.0,3.0,12.0,0,0,0,11,1.0,0.4,0.8,0.8,0.0,1.0
3863,4.0,19.0,0.0,13.0,4.0,3.0,Aston Villa,02/10/10,E0,1.0,2.0,H,10.0,12.0,0.0,19.0,10.0,1.0,1.0,D,1.0,Tottenham,3.8,3.4,1.85,M Clattenburg,3.8,3.4,1.95,0,1,0,0,0,0,0,1,0,2,1,0,17.0,10.0,11.0,8.0,7.0,4.0,1,0,1,0,0.6,0.4,0.4,0.8,0.6,0.4
3864,4.0,10.0,0.0,10.0,5.0,2.0,Bolton,02/10/10,E0,1.0,1.0,D,7.0,8.0,0.0,17.0,9.0,0.0,0.0,D,3.0,West Brom,3.2,3.2,2.1,P Walton,3.4,3.2,2.2,1,0,0,0,0,0,2,0,3,2,0,0,7.0,15.0,5.0,9.0,4.0,7.0,1,1,0,1,0.6,0.6,0.4,0.8,0.5,0.5
3865,3.0,8.0,0.0,17.0,5.0,1.0,Fulham,02/10/10,E0,1.0,1.0,D,2.0,15.0,0.0,12.0,5.0,1.0,0.0,A,3.0,West Ham,2.8,3.2,2.3,A Marriner,3.0,3.2,2.38,1,0,0,0,0,0,1,0,2,6,0,0,22.0,12.0,15.0,2.0,14.0,4.0,1,3,0,1,0.4,0.2,0.0,0.6,0.8,0.2
3866,3.0,12.0,1.0,2.0,0.0,2.0,Wolves,02/10/10,E0,0.0,2.0,H,3.0,9.0,0.0,24.0,17.0,0.0,0.0,D,1.0,Wigan,3.2,3.2,2.1,L Mason,3.3,3.2,2.25,0,0,0,0,0,0,0,0,1,0,0,3,17.0,14.0,10.0,12.0,7.0,5.0,0,0,1,0,0.4,0.2,0.2,0.4,0.5,0.5
3867,10.0,12.0,0.0,13.0,5.0,1.0,Arsenal,03/10/10,E0,0.0,2.0,H,10.0,7.0,0.0,11.0,6.0,0.0,1.0,H,1.0,Chelsea,4.3,3.4,1.75,M Dean,4.5,3.75,1.73,0,0,0,0,0,0,0,0,0,0,1,1,15.0,24.0,4.0,12.0,4.0,16.0,8,1,3,0,0.8,0.8,0.4,1.0,0.8,0.2
3868,2.0,10.0,0.0,11.0,7.0,1.0,Blackpool,03/10/10,E0,2.0,1.0,A,5.0,11.0,0.0,19.0,10.0,2.0,0.0,A,2.0,Liverpool,9.0,5.0,1.27,M Jones,11.0,5.0,1.3,0,0,0,0,0,0,0,0,1,0,0,2,13.0,11.0,5.0,8.0,3.0,8.0,0,0,0,0,0.4,0.4,0.5,0.8,0.0,0.0
3869,4.0,13.0,0.0,8.0,4.0,2.0,Newcastle,03/10/10,E0,1.0,2.0,H,4.0,11.0,0.0,9.0,5.0,1.0,1.0,D,3.0,Man City,7.0,3.9,1.43,M Atkinson,8.0,4.5,1.4,1,0,0,1,0,0,2,0,3,0,0,1,8.0,11.0,6.0,7.0,3.0,3.0,1,5,5,0,0.4,0.6,0.2,0.6,1.0,0.0
3870,3.0,9.0,0.0,6.0,4.0,2.0,Birmingham,16/10/10,E0,1.0,2.0,H,7.0,16.0,1.0,18.0,13.0,1.0,1.0,D,2.0,Arsenal,7.8,4.6,1.33,M Atkinson,10.0,4.75,1.33,0,0,0,0,0,0,0,0,0,0,2,1,13.0,6.0,5.0,3.0,10.0,6.0,0,4,3,0,0.4,0.6,0.0,0.8,0.8,0.2
3871,5.0,11.0,0.0,13.0,6.0,3.0,Chelsea,16/10/10,E0,0.0,0.0,D,9.0,11.0,0.0,11.0,5.0,0.0,0.0,D,4.0,Aston Villa,1.75,3.4,4.3,L Mason,1.73,3.5,5.0,0,1,0,0,0,0,0,1,0,1,1,0,13.0,11.0,4.0,6.0,4.0,10.0,0,1,0,1,0.8,0.4,0.6,0.8,0.4,0.6
3872,6.0,8.0,0.0,8.0,3.0,2.0,Stoke,16/10/10,E0,1.0,2.0,H,5.0,10.0,1.0,11.0,6.0,0.0,1.0,H,2.0,Bolton,3.1,3.1,2.15,P Walton,3.3,3.2,2.25,0,1,0,0,0,0,0,2,3,4,0,0,10.0,18.0,5.0,11.0,4.0,8.0,0,1,1,0,0.6,0.6,0.4,0.6,0.6666666666666666,0.3333333333333333
3873,11.0,10.0,0.0,14.0,6.0,1.0,Tottenham,16/10/10,E0,2.0,1.0,A,4.0,9.0,0.0,11.0,5.0,1.0,1.0,D,1.0,Fulham,2.4,3.2,2.7,M Dean,2.5,3.2,2.88,0,1,0,0,0,0,0,1,7,1,0,0,17.0,19.0,5.0,10.0,3.0,10.0,0,5,0,1,0.6,0.4,0.4,0.6,0.4,0.6
3874,2.0,7.0,0.0,7.0,2.0,2.0,West Brom,16/10/10,E0,2.0,2.0,D,3.0,10.0,0.0,16.0,9.0,0.0,2.0,H,1.0,Man United,10.0,5.0,1.25,M Jones,11.0,5.0,1.29,0,0,0,0,0,0,0,0,12,4,0,0,10.0,17.0,4.0,9.0,4.0,7.0,5,3,7,0,0.6,1.0,0.2,1.0,1.0,0.0
3875,3.0,14.0,0.0,8.0,4.0,1.0,Wigan,16/10/10,E0,2.0,2.0,D,6.0,13.0,0.0,9.0,4.0,2.0,0.0,A,2.0,Newcastle,4.0,3.4,1.8,M Halsey,4.5,3.4,1.83,0,1,0,0,0,0,0,1,0,2,2,0,8.0,24.0,4.0,17.0,4.0,3.0,0,3,0,2,0.4,0.4,0.2,0.4,0.4,0.6
3876,3.0,8.0,0.0,9.0,7.0,1.0,West Ham,16/10/10,E0,1.0,1.0,D,8.0,10.0,0.0,9.0,5.0,0.0,1.0,H,0.0,Wolves,2.9,3.2,2.25,M Clattenburg,3.2,3.25,2.25,0,0,0,0,0,0,0,0,0,3,4,0,2.0,12.0,0.0,5.0,3.0,2.0,0,0,1,0,0.2,0.2,0.0,0.4,0.5,0.5
3877,9.0,9.0,0.0,13.0,8.0,2.0,Man City,17/10/10,E0,3.0,2.0,A,3.0,9.0,0.0,16.0,5.0,0.0,0.0,D,0.0,Blackpool,1.65,3.5,4.6,P Dowd,1.62,3.75,5.5,1,1,0,0,0,0,1,3,1,4,0,0,11.0,9.0,7.0,5.0,2.0,4.0,0,0,0,0,0.8,0.4,0.8,0.0,0.0,0.0
3878,7.0,9.0,0.0,15.0,9.0,2.0,Liverpool,17/10/10,E0,0.0,2.0,H,8.0,10.0,0.0,9.0,6.0,0.0,1.0,H,2.0,Everton,2.6,3.2,2.5,H Webb,3.0,3.2,2.4,1,0,0,0,0,0,1,0,2,0,0,1,11.0,19.0,6.0,10.0,5.0,5.0,0,0,0,5,0.2,0.4,0.2,0.8,0.0,1.0
3879,3.0,11.0,0.0,16.0,7.0,1.0,Sunderland,18/10/10,E0,0.0,0.0,D,5.0,12.0,1.0,9.0,3.0,0.0,0.0,D,2.0,Blackburn,3.2,3.2,2.1,L Probert,3.4,3.25,2.15,0,0,0,0,0,0,0,0,0,5,1,0,7.0,14.0,4.0,8.0,6.0,10.0,0,0,0,2,0.4,0.4,0.2,0.6,0.6,0.4
3880,10.0,16.0,0.0,14.0,6.0,1.0,Blackpool,23/10/10,E0,0.0,2.0,H,9.0,8.0,0.0,17.0,8.0,0.0,1.0,H,1.0,Birmingham,3.7,3.3,1.9,A Taylor,4.0,3.4,1.91,0,0,0,0,0,0,0,0,0,0,2,1,6.0,16.0,4.0,5.0,3.0,3.0,0,0,0,0,0.4,0.2,0.6,0.8,0.0,0.0
3881,8.0,8.0,0.0,12.0,9.0,2.0,Wolves,23/10/10,E0,0.0,2.0,H,8.0,8.0,0.0,17.0,10.0,0.0,1.0,H,1.0,Chelsea,14.0,7.0,1.12,L Probert,21.0,7.0,1.14,0,0,0,0,0,0,0,0,2,1,0,0,13.0,9.0,6.0,5.0,5.0,8.0,9,2,4,0,0.2,0.8,0.0,1.0,1.0,0.0
3882,11.0,13.0,0.0,11.0,7.0,2.0,Aston Villa,23/10/10,E0,0.0,1.0,H,4.0,11.0,0.0,13.0,6.0,0.0,1.0,H,1.0,Sunderland,2.7,3.2,2.4,M Halsey,3.1,3.1,2.4,0,0,0,0,0,0,0,0,6,1,0,0,16.0,11.0,7.0,5.0,3.0,9.0,0,0,0,3,0.4,0.4,0.2,0.8,0.2,0.8
3883,4.0,14.0,0.0,7.0,3.0,1.0,Everton,23/10/10,E0,1.0,1.0,D,4.0,15.0,0.0,13.0,8.0,1.0,1.0,D,3.0,Tottenham,3.6,3.2,1.95,M Jones,3.8,3.2,2.05,1,1,0,0,0,0,2,2,2,3,0,0,14.0,9.0,6.0,6.0,11.0,8.0,2,1,1,0,0.4,0.6,0.6,0.8,0.4,0.6
3884,5.0,8.0,0.0,9.0,3.0,0.0,Fulham,23/10/10,E0,1.0,2.0,H,7.0,3.0,0.0,14.0,7.0,1.0,2.0,H,0.0,West Brom,3.0,3.2,2.2,K Friend,3.4,3.2,2.2,0,0,0,0,0,0,0,0,5,0,0,1,7.0,11.0,2.0,5.0,2.0,4.0,0,2,0,1,0.4,0.6,0.0,0.8,0.2,0.8
3885,6.0,6.0,0.0,13.0,8.0,0.0,Newcastle,23/10/10,E0,2.0,1.0,A,2.0,12.0,0.0,5.0,1.0,1.0,1.0,D,0.0,West Ham,3.0,3.2,2.2,C Foy,3.0,3.2,2.4,0,0,0,0,0,0,0,0,4,1,0,0,9.0,9.0,7.0,4.0,3.0,6.0,0,1,1,0,0.4,0.2,0.2,0.6,0.2,0.8
3886,0.0,14.0,0.0,9.0,2.0,2.0,Bolton,23/10/10,E0,1.0,1.0,D,5.0,8.0,0.0,15.0,9.0,0.0,0.0,D,0.0,Wigan,2.8,3.2,2.3,H Webb,3.0,3.0,2.5,0,1,0,0,0,0,0,1,3,4,0,0,8.0,11.0,4.0,6.0,3.0,5.0,1,1,0,1,0.6,0.4,0.4,0.4,0.4,0.6
3887,4.0,12.0,0.0,4.0,2.0,3.0,Blackburn,24/10/10,E0,1.0,2.0,H,15.0,17.0,0.0,17.0,10.0,0.0,0.0,D,2.0,Liverpool,4.6,3.5,1.65,P Dowd,5.5,3.5,1.67,0,0,0,0,0,0,0,0,0,1,2,0,15.0,9.0,9.0,3.0,7.0,5.0,0,6,4,0,0.4,0.2,0.6,0.6,0.8,0.2
